Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12
P:1586664652729389056,,,@TheKangnaRanut Well done madam ji,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586664652729389056,,,@TheKangnaRanut How many fake IDs you have? Dikra,Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586664652729389056,,,@TheKangnaRanut ??? ?? ???? ???? ?? ???? ???? ??????? ?? ???,Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586664652729389056,,,@TheKangnaRanut Fake,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586664652729389056,,,@TheKangnaRanut ??? ?? ??? ?? ???? ?? ?? ? ?? ?? know ?? ?? ?? ??,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586664652729389056,,,"@Jahangi82877119 @ramsingh54851 @TheKangnaRanut Abe dogle ki bat nahi hai jabhi to aae din stone pelting ,k@mlesh tiwari aur udaipur khaniylal case jaese dekhna pada",Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586664652729389056,,,@TheKangnaRanut Welcome madam.,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586664652729389056,,,@TheKangnaRanut @Asksindia_ Welcome Back Mam,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586664555538939904,,,@TheKangnaRanut ?? ???,Caption,NA,,,FALSE,FALSE,NEGATIVE,NO
P:1586664555538939904,,,@TheKangnaRanut Is that really u or someone made fake account on your name??,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586664555538939904,,,@TheKangnaRanut @Asksindia_ ??,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586664555538939904,,,@TheKangnaRanut Well done madam ji,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586664555538939904,,,@TheKangnaRanut How many fake IDs you have? Dikra,Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586664555538939904,,,@TheKangnaRanut ??? ?? ???? ???? ?? ???? ???? ??????? ?? ???,Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586664555538939904,,,@TheKangnaRanut Fake,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586664555538939904,,,@TheKangnaRanut ??? ?? ??? ?? ???? ?? ?? ? ?? ?? know ?? ?? ?? ??,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586664555538939904,,,"@Jahangi82877119 @ramsingh54851 @TheKangnaRanut Abe dogle ki bat nahi hai jabhi to aae din stone pelting ,k@mlesh tiwari aur udaipur khaniylal case jaese dekhna pada",Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586664555538939904,,,@TheKangnaRanut Welcome madam.,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586664555538939904,,,@TheKangnaRanut @Asksindia_ Welcome Back Mam,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586663685288001536,,,"RT @TheKangnaRanut: i'm back on twitter again 

Plz kindly follow me @TheKangnaRanut",Caption,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586662512715452416,,,"RT @PikaDetects: @TheKangnaRanut For what ??? To hear your scripts on SSR ??? AU ???
Do you know Sushant Singh Rajput is Alive and he is ac…",Caption,NA,,,FALSE,FALSE,NEGATIVE,NO
P:1586661452760633347,,FgT0LGVaUAI-4fE.jpg,@TheKangnaRanut ??????? https://t.co/saco95Rhys,Caption,https://t.co/saco95Rhys,,,FALSE,FALSE,NEUTRAL,NO
P:1586661452760633347,,,@TheKangnaRanut Is that really u or someone made fake account on your name??,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586661452760633347,,,@TheKangnaRanut @Asksindia_ ??,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586661452760633347,,,@TheKangnaRanut Well done madam ji,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586661452760633347,,,@TheKangnaRanut How many fake IDs you have? Dikra,Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586661452760633347,,,@TheKangnaRanut ??? ?? ???? ???? ?? ???? ???? ??????? ?? ???,Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586661452760633347,,,@TheKangnaRanut Fake,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586661452760633347,,,@TheKangnaRanut ??? ?? ??? ?? ???? ?? ?? ? ?? ?? know ?? ?? ?? ??,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586661452760633347,,,"@Jahangi82877119 @ramsingh54851 @TheKangnaRanut Abe dogle ki bat nahi hai jabhi to aae din stone pelting ,k@mlesh tiwari aur udaipur khaniylal case jaese dekhna pada",Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586661452760633347,,,@TheKangnaRanut Welcome madam.,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586661452760633347,,,@TheKangnaRanut @Asksindia_ Welcome Back Mam,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586661003450011649,,,"RT @TheKangnaRanut: i'm back on twitter again 

Plz kindly follow me @TheKangnaRanut",Caption,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586657820598239233,,,"@TheKangnaRanut Ghanta ????
#KanganaRanaut",Caption,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586657820598239233,,,@TheKangnaRanut Is that really u or someone made fake account on your name??,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586657820598239233,,,@TheKangnaRanut @Asksindia_ ??,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586657820598239233,,,@TheKangnaRanut Well done madam ji,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586657820598239233,,,@TheKangnaRanut How many fake IDs you have? Dikra,Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586657820598239233,,,@TheKangnaRanut ??? ?? ???? ???? ?? ???? ???? ??????? ?? ???,Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586657820598239233,,,@TheKangnaRanut Fake,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586657820598239233,,,@TheKangnaRanut ??? ?? ??? ?? ???? ?? ?? ? ?? ?? know ?? ?? ?? ??,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586657820598239233,,,"@Jahangi82877119 @ramsingh54851 @TheKangnaRanut Abe dogle ki bat nahi hai jabhi to aae din stone pelting ,k@mlesh tiwari aur udaipur khaniylal case jaese dekhna pada",Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586657820598239233,,,@TheKangnaRanut Welcome madam.,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586657820598239233,,,@TheKangnaRanut @Asksindia_ Welcome Back Mam,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586657713484070912,,,"@TheKangnaRanut ????????

Dekh kar maza aa raha hai, sab legends ki tarah Laut rahe hain

Endgame ki tarah

Trump, Kangana etc etc

Welcome back madam",Caption,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586657713484070912,,,@TheKangnaRanut Is that really u or someone made fake account on your name??,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586657713484070912,,,@TheKangnaRanut @Asksindia_ ??,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586657713484070912,,,@TheKangnaRanut Well done madam ji,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586657713484070912,,,@TheKangnaRanut How many fake IDs you have? Dikra,Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586657713484070912,,,@TheKangnaRanut ??? ?? ???? ???? ?? ???? ???? ??????? ?? ???,Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586657713484070912,,,@TheKangnaRanut Fake,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586657713484070912,,,@TheKangnaRanut ??? ?? ??? ?? ???? ?? ?? ? ?? ?? know ?? ?? ?? ??,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586657713484070912,,,"@Jahangi82877119 @ramsingh54851 @TheKangnaRanut Abe dogle ki bat nahi hai jabhi to aae din stone pelting ,k@mlesh tiwari aur udaipur khaniylal case jaese dekhna pada",Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586657713484070912,,,@TheKangnaRanut Welcome madam.,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586657713484070912,,,@TheKangnaRanut @Asksindia_ Welcome Back Mam,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586656259842854915,,,"RT @TheKangnaRanut: i'm back on twitter again 

Plz kindly follow me @TheKangnaRanut",Caption,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586656221993783298,,,"RT @TheKangnaRanut: i'm back on twitter again 

Plz kindly follow me @TheKangnaRanut",Caption,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586656118683881473,,,@TheKangnaRanut Welcome back c as kangana mam mix your masala,Caption,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586656118683881473,,,@TheKangnaRanut Is that really u or someone made fake account on your name??,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586656118683881473,,,@TheKangnaRanut @Asksindia_ ??,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586656118683881473,,,@TheKangnaRanut Well done madam ji,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586656118683881473,,,@TheKangnaRanut How many fake IDs you have? Dikra,Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586656118683881473,,,@TheKangnaRanut ??? ?? ???? ???? ?? ???? ???? ??????? ?? ???,Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586656118683881473,,,@TheKangnaRanut Fake,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586656118683881473,,,@TheKangnaRanut ??? ?? ??? ?? ???? ?? ?? ? ?? ?? know ?? ?? ?? ??,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586656118683881473,,,"@Jahangi82877119 @ramsingh54851 @TheKangnaRanut Abe dogle ki bat nahi hai jabhi to aae din stone pelting ,k@mlesh tiwari aur udaipur khaniylal case jaese dekhna pada",Additional Comment,NA,,,TRUE,TRUE,POSITIVE,YES
P:1586656118683881473,,,@TheKangnaRanut Welcome madam.,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586656118683881473,,,@TheKangnaRanut @Asksindia_ Welcome Back Mam,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586654892424306688,,,@TheKangnaRanut Aur kitne fake account aayenge is knjri k naam se??????,Caption,NA,,,FALSE,FALSE,NEGATIVE,YES
P:1586654892424306688,,,@TheKangnaRanut Is that really u or someone made fake account on your name??,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586654892424306688,,,@TheKangnaRanut @Asksindia_ ??,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586654892424306688,,,@TheKangnaRanut Well done madam ji,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586654892424306688,,,@TheKangnaRanut How many fake IDs you have? Dikra,Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586654892424306688,,,@TheKangnaRanut ??? ?? ???? ???? ?? ???? ???? ??????? ?? ???,Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586654892424306688,,,@TheKangnaRanut Fake,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586654892424306688,,,@TheKangnaRanut ??? ?? ??? ?? ???? ?? ?? ? ?? ?? know ?? ?? ?? ??,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586654892424306688,,,"@Jahangi82877119 @ramsingh54851 @TheKangnaRanut Abe dogle ki bat nahi hai jabhi to aae din stone pelting ,k@mlesh tiwari aur udaipur khaniylal case jaese dekhna pada",Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586654892424306688,,,@TheKangnaRanut Welcome madam.,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586654892424306688,,,@TheKangnaRanut @Asksindia_ Welcome Back Mam,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586652125471596545,,,"@TheKangnaRanut Welcome ji Jhansi ki Rani,hail to you for joining on twitter.",Caption,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586652125471596545,,,@TheKangnaRanut Is that really u or someone made fake account on your name??,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586652125471596545,,,@TheKangnaRanut @Asksindia_ ??,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586652125471596545,,,@TheKangnaRanut Well done madam ji,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586652125471596545,,,@TheKangnaRanut How many fake IDs you have? Dikra,Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586652125471596545,,,@TheKangnaRanut ??? ?? ???? ???? ?? ???? ???? ??????? ?? ???,Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586652125471596545,,,@TheKangnaRanut Fake,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586652125471596545,,,@TheKangnaRanut ??? ?? ??? ?? ???? ?? ?? ? ?? ?? know ?? ?? ?? ??,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586652125471596545,,,"@Jahangi82877119 @ramsingh54851 @TheKangnaRanut Abe dogle ki bat nahi hai jabhi to aae din stone pelting ,k@mlesh tiwari aur udaipur khaniylal case jaese dekhna pada",Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586652125471596545,,,@TheKangnaRanut Welcome madam.,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586652125471596545,,,@TheKangnaRanut @Asksindia_ Welcome Back Mam,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586651840472489985,,,"RT @TheKangnaRanut: i'm back on twitter again 

Plz kindly follow me @TheKangnaRanut",Caption,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586649112916566016,,,@TheKangnaRanut Okay,Caption,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586649112916566016,,,@TheKangnaRanut Is that really u or someone made fake account on your name??,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586649112916566016,,,@TheKangnaRanut @Asksindia_ ??,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586649112916566016,,,@TheKangnaRanut Well done madam ji,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586649112916566016,,,@TheKangnaRanut How many fake IDs you have? Dikra,Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586649112916566016,,,@TheKangnaRanut ??? ?? ???? ???? ?? ???? ???? ??????? ?? ???,Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586649112916566016,,,@TheKangnaRanut Fake,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586649112916566016,,,@TheKangnaRanut ??? ?? ??? ?? ???? ?? ?? ? ?? ?? know ?? ?? ?? ??,Additional Comment,NA,,,FALSE,FALSE,NEUTRAL,NO
P:1586649112916566016,,,"@Jahangi82877119 @ramsingh54851 @TheKangnaRanut Abe dogle ki bat nahi hai jabhi to aae din stone pelting ,k@mlesh tiwari aur udaipur khaniylal case jaese dekhna pada",Additional Comment,NA,,,TRUE,TRUE,NEGATIVE,YES
P:1586649112916566016,,,@TheKangnaRanut Welcome madam.,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
P:1586649112916566016,,,@TheKangnaRanut @Asksindia_ Welcome Back Mam,Additional Comment,NA,,,FALSE,FALSE,POSITIVE,NO
